p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_clusters
0	7.40042671669501	0.092	0.001	0	LYPD2	c15
0	6.84349392454907	0.013	0	0	LOC101928343	c15
0	6.56363489607392	0.011	0	0	LOC200772	c15
0	6.55693810034613	0.048	0.001	0	LOC100130520	c15
0	6.21937960051632	0.088	0.001	0	CDKN1C	c15
0	6.15685714224681	0.581	0.01	0	LINC01272	c15
0	5.82814596021564	0.039	0.001	0	FPR2	c15
0	5.76976547269978	0.086	0.002	0	TCF7L2	c15
0	5.68743513573207	0.2	0.004	0	CUX1	c15
0	5.51013005244671	0.019	0.001	0	CCL18	c15
0	5.50711034605014	0.219	0.005	0	LILRB1	c15
0	5.50547757879485	0.029	0.001	0	LOC100507639	c15
0	5.48598297965637	0.148	0.003	0	LILRA2	c15
0	5.40510853120331	0.32	0.008	0	LILRB2	c15
0	5.32960107990071	0.158	0.004	0	LRRC25	c15
0	-5.31103653720054	0.005	0.239	0	PTPRCAP	c15
0	-5.25994509573694	0.007	0.263	0	CD3E	c15
0	5.25462998614559	0.041	0.001	0	CKB	c15
0	5.21424433805837	0.199	0.005	0	PILRA	c15
0	5.07447806213484	0.781	0.048	0	LST1	c15
0	5.06261121385266	0.032	0.001	0	GPBAR1	c15
0	5.04102221937123	0.046	0.001	0	VMO1	c15
0	5.03881810268735	0.045	0.001	0	LILRA1	c15
0	5.01694241228048	0.028	0.001	0	PLA2G7	c15
0	5.00762560140395	0.134	0.004	0	LILRA5	c15
0	-5.00195226148276	0.018	0.397	0	CCL5	c15
0	4.9740110179829	0.018	0.001	0	SIDT2	c15
0	4.96267384322526	0.071	0.002	0	SIGLEC10	c15
0	-4.9144966903464	0.011	0.325	0	IL32	c15
0	-4.86449400277574	0.017	0.264	0	NKG7	c15
0	4.81602732879946	0.031	0.001	0	SLC2A6	c15
0	4.80765508629896	0.18	0.006	0	HCK	c15
0	4.80127935436296	0.092	0.004	0	FBP1	c15
0	4.7586588222341	0.476	0.019	0	FCGR3A	c15
0	4.6699158680581	0.045	0.002	0	SLC31A2	c15
0	4.65426836714782	0.029	0.001	0	MARCO	c15
0	-4.64843257705563	0.016	0.346	0	CD69	c15
0	4.58208876229994	0.08	0.003	0	C19orf38	c15
0	4.51001459456804	0.452	0.023	0	CFD	c15
0	4.49301917019638	0.117	0.005	0	RNF144B	c15
0	4.47813602779275	0.029	0.001	0	MCEMP1	c15
0	4.47329179815401	0.23	0.011	0	PECAM1	c15
0	4.39681289046049	0.182	0.009	0	WARS	c15
0	4.34129498060755	0.513	0.042	0	TIMP1	c15
0	4.33871703638021	0.106	0.008	0	CTSL	c15
0	4.32178298005405	0.131	0.007	0	FAM26F	c15
