p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_clusters
0	6.25033332033814	1	0.09	0	RN7SK	c11
0	3.40887487617919	0.088	0.01	0	S100A9	c11
0	3.30779289240258	0.066	0.007	0	VCAN	c11
0	3.28127770851802	0.058	0.006	0	FCN1	c11
0	3.26874502995118	0.082	0.01	0	S100A8	c11
0	3.00761683327668	0.114	0.017	0	LYZ	c11
0	2.88009658393966	0.084	0.013	0	IFI30	c11
0	2.82792063931157	0.069	0.011	0	AIF1	c11
0	2.75307848974648	0.07	0.011	0	CD79A	c11
0	2.47391478107219	0.119	0.023	0	CST3	c11
0	0.806250337234918	0.731	0.525	0	RNR1	c11
4.68689808743642e-286	3.09146075212012	0.046	0.005	9.73281256837047e-282	SERPINA1	c11
1.43757657161715e-280	2.81495970429548	0.066	0.011	2.98527150862017e-276	MS4A1	c11
2.29127878428517e-277	0.8032750694439	0.905	0.798	4.75806952344658e-273	RNR2	c11
7.70133820758869e-276	2.57055511730153	0.076	0.015	1.59925989218787e-271	CTSS	c11
2.22878544852623e-249	3.25371958927211	0.037	0.004	4.62829586240957e-245	S100A12	c11
2.8841430030811e-224	3.34357531981342	0.031	0.003	5.98921136019822e-220	MNDA	c11
5.07450083834368e-223	2.85307988769828	0.05	0.008	1.05377084409045e-218	LST1	c11
2.39714198205724e-222	2.11897690610078	0.097	0.026	4.97790503994006e-218	PSAP	c11
9.49396967008155e-185	3.01866287373295	0.031	0.004	1.97151774168914e-180	CYBB	c11
1.32463832970453e-182	2.4089847381182	0.049	0.009	2.75074395546443e-178	MS4A6A	c11
4.25777777813014e-174	1.98325761240248	0.092	0.028	8.84170133406505e-170	HLA-DQB1	c11
1.29554148204629e-158	3.22277822061443	0.022	0.002	2.69032144161733e-154	LGALS2	c11
9.82486023896426e-149	1.58700551974265	0.396	0.272	2.04023047722332e-144	CD74	c11
1.03047296007588e-142	3.34119786153583	0.019	0.002	2.13988014889358e-138	SPI1	c11
7.8982165953822e-141	1.56798569236033	0.131	0.054	1.64014365819707e-136	TYROBP	c11
1.89514175974157e-140	2.52725695017208	0.036	0.007	3.93545137827935e-136	GRN	c11
2.60700327616963e-138	1.796969596541	0.079	0.025	5.41370300329386e-134	FCER1G	c11
3.50950477973133e-137	3.16900215712081	0.021	0.002	7.28783762559007e-133	CSTA	c11
2.35076945680773e-128	3.15215455583615	0.02	0.002	4.88160785400692e-124	MPEG1	c11
3.17644558877559e-111	2.45642137892982	0.03	0.006	6.59620690965139e-107	CD14	c11
6.8811650960086e-111	2.78360932265196	0.023	0.003	1.42894274383715e-106	MEF2C	c11
9.43781633583255e-110	1.4286134839029	0.127	0.057	1.95985694029899e-105	GPX1	c11
1.79788839987125e-107	2.73124899790625	0.022	0.003	3.73349505117263e-103	CFD	c11
1.32608862181226e-105	3.51348086966859	0.013	0.001	2.75375563205533e-101	CSF3R	c11
2.06843048824912e-105	3.17960156118098	0.016	0.002	4.29530275189812e-101	CFP	c11
5.67772141097294e-103	2.32163544613416	0.029	0.006	1.17903562820264e-98	CD68	c11
2.3303341815267e-102	2.31149970072072	0.029	0.006	4.83917196135834e-98	FGL2	c11
1.26936047932527e-97	3.6206667734716	0.013	0.001	2.63595397136686e-93	LINC01272	c11
4.30837939838142e-96	3.20316101860201	0.014	0.002	8.94678065867885e-92	CD36	c11
4.22843435828068e-94	1.77456626748432	0.057	0.019	8.78076678840567e-90	HLA-DRB1	c11
3.11651292827992e-90	3.17870797487747	0.013	0.001	6.47175074686608e-86	SLC11A1	c11
7.55833599468659e-89	3.51646355307002	0.011	0.001	1.56956405265662e-84	NCF2	c11
1.43418476551017e-88	2.94152321988686	0.016	0.002	2.97822808405841e-84	CPVL	c11
9.9738582326199e-88	2.86965340481976	0.016	0.002	2.07117140058585e-83	CLEC7A	c11
7.2589979844395e-87	2.7495952903869	0.018	0.003	1.50740352144871e-82	LINC00926	c11
1.0335544571492e-86	3.4320365629546	0.01	0.001	2.14627918571602e-82	LILRB2	c11
1.79680218706245e-84	3.12178090679263	0.013	0.002	3.73123942165388e-80	MARCH1	c11
4.59726283061269e-77	2.61149934359525	0.017	0.003	9.54667599405032e-73	BANK1	c11
6.47286504366111e-75	2.73976049776177	0.015	0.002	1.34415515496667e-70	CSF1R	c11
1.85731258425248e-73	2.37265925032049	0.02	0.004	3.8568953124587e-69	MAFB	c11
7.84530923660016e-72	0.454026687140817	0.593	0.503	1.62915691607239e-67	COX3	c11
8.36245632889809e-72	2.58167264185574	0.017	0.003	1.73654768125898e-67	VPREB3	c11
5.10670473552825e-71	3.14278840062253	0.011	0.001	1.0604583053798e-66	LY86	c11
1.88629922034293e-69	2.0451982090951	0.027	0.007	3.91708896096413e-65	MS4A7	c11
4.0216946317234e-68	3.13688779918284	0.01	0.001	8.35145107223681e-64	CD93	c11
4.57858248593619e-63	2.21020200398258	0.023	0.005	9.50788439029509e-59	NAPSB	c11
2.20276240412116e-61	2.03693702131576	0.024	0.006	4.574256408398e-57	APLP2	c11
2.11623753399554e-58	1.38145701136397	0.05	0.019	4.39457886309515e-54	HLA-DMA	c11
1.62239458418951e-55	1.86789183511033	0.022	0.006	3.36906459352793e-51	IRF8	c11
3.95291745930968e-55	1.96353189234026	0.022	0.005	8.20862839600247e-51	FCGRT	c11
7.52034126286969e-55	1.59333948145886	0.036	0.012	1.56167406664752e-50	TKT	c11
1.89886893507722e-53	2.80230013232402	0.01	0.001	3.94319123058137e-49	MARCKS	c11
1.79212454887781e-51	2.75047097784377	0.011	0.002	3.72152583819966e-47	TGFBI	c11
3.33956456114988e-51	2.39322755244263	0.014	0.003	6.93493976768385e-47	RALGPS2	c11
5.8113396156507e-51	2.479574454237	0.013	0.002	1.20678278458602e-46	LOC101927412	c11
7.70855718510691e-51	1.76414465638873	0.028	0.009	1.6007589850593e-46	DUSP6	c11
1.448249354483e-48	1.9496629970247	0.021	0.005	3.00743460951941e-44	FGR	c11
1.91487153181967e-47	1.31229549696284	0.046	0.019	3.97642222297672e-43	NPC2	c11
4.00022269728117e-46	2.38760894357779	0.012	0.002	8.30686245317408e-42	ARHGAP24	c11
7.87649741001633e-46	1.92139005018663	0.02	0.005	1.63563345216399e-41	CTSH	c11
1.03687821455917e-45	2.40267281603267	0.013	0.003	2.15318130035358e-41	TMEM176B	c11
3.21218666200157e-45	0.461864291715587	0.346	0.267	6.67042682231246e-41	ND1	c11
3.30515760238238e-44	2.16495856476951	0.015	0.003	6.86349027710724e-40	RNF130	c11
2.12190689705837e-43	2.73605249867342	0.014	0.003	4.40635186243142e-39	IGLL5	c11
4.0828866997962e-42	2.04161055810865	0.016	0.004	8.4785225207968e-38	HLA-DMB	c11
1.50031750771281e-40	2.39363172531007	0.011	0.002	3.11555933651643e-36	KCTD12	c11
3.37405873279155e-39	0.863197382821232	0.422	0.368	7.00657036451494e-35	FTL	c11
3.24742900181015e-38	2.45881589407021	0.01	0.002	6.74361106515896e-34	BLK	c11
1.03859610080264e-36	2.05971993866038	0.013	0.003	2.15674866292677e-32	C5AR1	c11
2.7953160162225e-36	0.454436721019074	0.303	0.234	5.80475323928764e-32	ND2	c11
4.27303415344278e-36	1.98716069917515	0.015	0.004	8.87338272303929e-32	SMIM14	c11
4.97598072593937e-36	1.91386907219693	0.016	0.004	1.03331215754857e-31	POU2F2	c11
